time_stamp,pm2.5_atm_a,pm2.5_atm_b
2024-10-14T13:17:06Z,24.14,11.79
2024-10-14T13:19:06Z,24.52,11.54
2024-10-14T13:21:06Z,25.05,11.77
2024-10-14T13:23:06Z,23.53,10.05
2024-10-14T13:25:06Z,23.68,9.53
2024-10-14T13:27:06Z,22.2,9.5
2024-10-14T13:29:06Z,23.4,10.6
2024-10-14T13:31:06Z,22.28,10.42
2024-10-14T13:33:06Z,23,10.39
2024-10-14T13:35:06Z,22.23,11.02
2024-10-14T13:37:08Z,22.96,10.2
2024-10-14T13:39:06Z,25.17,10.39
2024-10-14T13:41:06Z,23.23,10.63
2024-10-14T13:43:06Z,22.72,10.72
2024-10-14T13:45:06Z,24,10.1
2024-10-14T13:47:06Z,22.39,10.75
2024-10-14T13:49:06Z,23.65,9.45
2024-10-14T13:51:06Z,23.37,10.34
2024-10-14T13:53:07Z,22.6,10.05
2024-10-14T13:55:06Z,22.79,9.18
2024-10-14T13:57:06Z,23.95,11.02
2024-10-14T13:59:06Z,24.35,10.07
2024-10-14T14:01:07Z,23.34,9.23
2024-10-14T14:03:06Z,23.37,11.4
2024-10-14T14:05:06Z,22.98,10.69
2024-10-14T14:07:06Z,23.75,10.02
2024-10-14T14:09:06Z,23.79,9.85
2024-10-14T14:11:07Z,22.88,11.47
2024-10-14T14:13:07Z,23,10.94
2024-10-14T14:15:07Z,24.71,12.39
2024-10-14T14:17:07Z,22.95,9.98
2024-10-14T14:19:07Z,22.52,10.8
2024-10-14T14:21:07Z,22.68,9.98
2024-10-14T14:23:07Z,27.18,10.55
2024-10-14T14:25:07Z,22.97,9.82
2024-10-14T14:27:10Z,21.4,9.54
2024-10-14T14:29:07Z,22.5,9.88
2024-10-14T14:31:07Z,24.21,11.21
2024-10-14T14:33:07Z,28.95,10.48
2024-10-14T14:35:07Z,23.41,11.27
2024-10-14T14:37:07Z,24.03,10.16
2024-10-14T14:39:07Z,23.4,10.71
2024-10-14T14:41:07Z,28.81,13.29
2024-10-14T14:43:07Z,31.26,13.67
2024-10-14T14:45:07Z,27.37,12.39
2024-10-14T14:47:07Z,23.75,11.59
2024-10-14T14:49:07Z,23.16,12.9
2024-10-14T14:51:07Z,24.61,12.57
2024-10-14T14:53:07Z,26.33,12.96
2024-10-14T14:55:07Z,24.69,12.21
2024-10-14T14:57:07Z,23.22,11.21
2024-10-14T14:59:07Z,22.22,11.18
2024-10-14T15:01:07Z,21.95,11.38
2024-10-14T15:03:07Z,21.55,9.52
2024-10-14T15:05:07Z,23.87,10.91
2024-10-14T15:07:07Z,25.34,11.05
2024-10-14T15:09:07Z,23.84,9.62
2024-10-14T15:11:07Z,26.6,9.93
2024-10-14T15:13:08Z,27.95,11.09
2024-10-14T15:15:07Z,28.14,11.13
2024-10-14T15:17:07Z,26.96,12.05
2024-10-14T15:19:07Z,24.2,11.25
2024-10-14T15:21:07Z,24.63,11.33
2024-10-14T15:23:07Z,24.14,11.73
2024-10-14T15:25:07Z,23.93,10.73
2024-10-14T15:27:08Z,23.42,10.46
2024-10-14T15:29:07Z,23.36,10.57
2024-10-14T15:31:07Z,25.38,11
2024-10-14T15:33:07Z,25.4,12.09
2024-10-14T15:35:07Z,24.55,11.91
2024-10-14T15:37:07Z,25.47,12.71
2024-10-14T15:39:07Z,25.71,12.52
2024-10-14T15:41:07Z,25.68,12.18
2024-10-14T15:43:07Z,24.54,13.24
2024-10-14T15:45:08Z,25.55,12.69
2024-10-14T15:47:07Z,25.34,13.38
2024-10-14T15:49:07Z,25.83,11.85
2024-10-14T15:51:07Z,25.12,13.14
2024-10-14T15:53:07Z,24.42,13.67
2024-10-14T15:55:07Z,24.68,12.76
2024-10-14T15:57:07Z,24.34,13.73
2024-10-14T15:59:07Z,24.79,12.49
2024-10-14T16:01:07Z,24.51,11.6
2024-10-14T16:03:07Z,23.69,11.73
2024-10-14T16:05:07Z,23,11.27
2024-10-14T16:07:07Z,23.39,10.71
2024-10-14T16:09:08Z,23.56,10.41
2024-10-14T16:11:07Z,23.44,10.02
2024-10-14T16:13:08Z,23.66,9.91
2024-10-14T16:15:08Z,22.17,10.38
2024-10-14T16:17:08Z,22.82,9.07
2024-10-14T16:19:08Z,21.93,9.4
2024-10-14T16:21:08Z,21.2,8.88
2024-10-14T16:23:08Z,21.91,9.03
2024-10-14T16:25:08Z,22.25,8.56
2024-10-14T16:27:08Z,22,8.61
2024-10-14T16:29:08Z,22.24,9.38
2024-10-14T16:31:08Z,23.2,9.74
2024-10-14T16:33:08Z,23.6,9.84
2024-10-14T16:35:08Z,22.41,9.67
2024-10-14T16:37:08Z,23.58,8.48
2024-10-14T16:39:08Z,22.21,8.12
2024-10-14T16:41:08Z,21.67,9.55
2024-10-14T16:43:08Z,23.18,8.91
2024-10-14T16:45:08Z,22.59,9.58
2024-10-14T16:47:08Z,21.04,8.9
2024-10-14T16:49:08Z,26.59,12.46
2024-10-14T16:51:08Z,27.27,12.51
2024-10-14T16:53:08Z,26.02,8.45
2024-10-14T16:55:08Z,24.38,9.48
2024-10-14T16:57:08Z,22.49,9.46
2024-10-14T16:59:08Z,25.68,11
2024-10-14T17:01:08Z,25.25,9.95
2024-10-14T17:03:08Z,25.21,10.62
2024-10-14T17:05:08Z,26.93,11.14
2024-10-14T17:07:08Z,26.53,10.8
2024-10-14T17:09:08Z,25.79,10.89
2024-10-14T17:11:08Z,25,10.52
2024-10-14T17:13:08Z,25,9.57
2024-10-14T17:15:08Z,23.36,8.77
2024-10-14T17:17:08Z,24.32,9.09
2024-10-14T17:19:09Z,23.09,10.03
2024-10-14T17:21:08Z,22.44,9.62
2024-10-14T17:23:09Z,22.03,9.48
2024-10-14T17:25:08Z,21.13,8.84
2024-10-14T17:27:08Z,22.07,9.93
2024-10-14T17:29:08Z,21.65,10.25
2024-10-14T17:31:08Z,21.68,10.51
2024-10-14T17:33:08Z,21.44,11
2024-10-14T17:35:08Z,22.15,9.46
2024-10-14T17:37:09Z,21.95,9.27
2024-10-14T17:39:08Z,21.54,9.84
2024-10-14T17:41:08Z,22.36,9.69
2024-10-14T17:43:08Z,22.05,10
2024-10-14T17:45:08Z,21.84,10.16
2024-10-14T17:47:08Z,22.05,10
2024-10-14T17:49:08Z,22.91,10.11
2024-10-14T17:51:08Z,21.64,9.84
2024-10-14T17:53:08Z,23.96,10.27
2024-10-14T17:55:08Z,23.21,9.73
2024-10-14T17:57:08Z,22.47,10.23
2024-10-14T17:59:08Z,24.35,10.68
2024-10-14T18:01:08Z,22.7,10.12
2024-10-14T18:03:08Z,21.88,9.75
2024-10-14T18:05:08Z,23.77,9.75
2024-10-14T18:07:08Z,24.37,10.21
2024-10-14T18:09:08Z,28.47,11.97
2024-10-14T18:11:08Z,26.43,10.34
2024-10-14T18:13:09Z,22.7,9.87
2024-10-14T18:15:09Z,22.82,9.57
2024-10-14T18:17:09Z,22.22,10.11
2024-10-14T18:19:09Z,22.34,10.55
2024-10-14T18:21:09Z,23.81,9.44
2024-10-14T18:23:09Z,22.84,9.6
2024-10-14T18:25:09Z,22.86,10.59
2024-10-14T18:27:09Z,23.8,10.07
2024-10-14T18:29:09Z,22,9.52
2024-10-14T18:31:09Z,25.6,9.16
2024-10-14T18:33:09Z,26.22,9.72
2024-10-14T18:35:09Z,23.1,9.24
2024-10-14T18:37:09Z,25.12,9.78
2024-10-14T18:39:09Z,23.21,9.55
2024-10-14T18:41:09Z,21.88,9
2024-10-14T18:43:09Z,22.14,9.61
2024-10-14T18:45:09Z,22.18,9.02
2024-10-14T18:47:09Z,20.56,9.26
2024-10-14T18:49:09Z,21.84,9.26
2024-10-14T18:51:09Z,21.51,9.79
2024-10-14T18:53:09Z,22.44,9.29
2024-10-14T18:55:09Z,23.13,9.33
2024-10-14T18:57:09Z,20.73,9.86
2024-10-14T18:59:09Z,21.19,9.02
2024-10-14T19:01:09Z,22.67,8.72
2024-10-14T19:03:09Z,22.76,9.52
2024-10-14T19:05:09Z,21.74,8.22
2024-10-14T19:07:09Z,21.52,8.62
2024-10-14T19:09:09Z,20.91,8.18
2024-10-14T19:11:09Z,20.84,8.19
2024-10-14T19:13:09Z,19.38,8.33
2024-10-14T19:15:10Z,20.1,7.64
2024-10-14T19:17:09Z,21.67,7.91
2024-10-14T19:19:09Z,20,9.56
2024-10-14T19:21:09Z,20.88,8.69
2024-10-14T19:23:09Z,20.93,9.38
2024-10-14T19:25:09Z,20.04,8.47
2024-10-14T19:27:09Z,20.18,8.58
2024-10-14T19:29:09Z,20.45,8.02
2024-10-14T19:31:09Z,20.51,10.14
2024-10-14T19:33:09Z,21.7,9.29
2024-10-14T19:35:09Z,20.64,9.08
2024-10-14T19:37:09Z,21.07,8.13
2024-10-14T19:39:09Z,20.92,8.6
2024-10-14T19:41:09Z,20.73,8.53
2024-10-14T19:43:09Z,21.21,8.86
2024-10-14T19:45:09Z,21.58,8.34
2024-10-14T19:47:09Z,21.59,8.78
2024-10-14T19:49:09Z,20.47,8.04
2024-10-14T19:51:09Z,20.48,7.47
2024-10-14T19:53:09Z,21.67,8.45
2024-10-14T19:55:09Z,20.05,8.98
2024-10-14T19:57:09Z,20.51,8.64
2024-10-14T19:59:09Z,20.76,9.26
2024-10-14T20:01:10Z,19.25,8.95
2024-10-14T20:03:09Z,19.79,8.27
2024-10-14T20:05:09Z,20.19,8.27
2024-10-14T20:07:09Z,21.62,6.86
2024-10-14T20:09:09Z,19.8,8.19
2024-10-14T20:11:09Z,18.93,7.64
2024-10-14T20:13:10Z,19.47,7.62
2024-10-14T20:15:10Z,21.11,7.09
2024-10-14T20:17:10Z,21.47,8.93
2024-10-14T20:19:10Z,21.58,7.33
2024-10-14T20:21:10Z,21.2,7.98
2024-10-14T20:23:10Z,21.16,10.14
2024-10-14T20:25:10Z,21.12,8.93
2024-10-14T20:27:10Z,21.86,8.95
2024-10-14T20:29:10Z,22.76,8.12
2024-10-14T20:31:10Z,22.16,9
2024-10-14T20:33:10Z,21.14,7.67
2024-10-14T20:35:10Z,21.68,8.27
2024-10-14T20:37:10Z,21.07,7.71
2024-10-14T20:39:10Z,21.91,8.25
2024-10-14T20:41:10Z,21.88,9.26
2024-10-14T20:43:10Z,22.09,9.45
2024-10-14T20:45:10Z,22.05,8.67
2024-10-14T20:47:10Z,21.6,7.81
2024-10-14T20:49:10Z,21.31,7.49
2024-10-14T20:51:10Z,20.47,7.4
2024-10-14T20:53:10Z,20.67,6.96
2024-10-14T20:55:10Z,20.87,7.95
2024-10-14T20:57:10Z,21.74,7.81
2024-10-14T20:59:10Z,20.74,8.14
2024-10-14T21:01:10Z,20.23,7.96
2024-10-14T21:03:10Z,22.04,8.17
2024-10-14T21:05:10Z,22.44,8.22
2024-10-14T21:07:10Z,22.74,8.33
2024-10-14T21:09:10Z,21.97,7.53
2024-10-14T21:11:10Z,22,8.19
2024-10-14T21:13:10Z,21.05,7.62
2024-10-14T21:15:10Z,21.98,9.52
2024-10-14T21:17:10Z,21.66,8.46
2024-10-14T21:19:10Z,21.74,7.68
2024-10-14T21:21:10Z,21.56,6.85
2024-10-14T21:23:10Z,21.5,8.07
2024-10-14T21:25:10Z,19.77,7.9
2024-10-14T21:27:10Z,21.11,8.21
2024-10-14T21:29:10Z,21.69,8.46
2024-10-14T21:31:10Z,21.89,6.33
2024-10-14T21:33:11Z,21.56,8.02
2024-10-14T21:35:10Z,21.32,8.35
2024-10-14T21:37:10Z,22.23,8.61
2024-10-14T21:39:10Z,22.38,7.45
2024-10-14T21:41:10Z,21.27,8.14
2024-10-14T21:43:10Z,21.38,7.4
2024-10-14T21:45:10Z,21.74,7.3
2024-10-14T21:47:10Z,20.66,7.62
2024-10-14T21:49:10Z,21.28,8.21
2024-10-14T21:51:10Z,21.84,8.2
2024-10-14T21:53:10Z,19.81,8.8
2024-10-14T21:55:10Z,21.54,6.79
2024-10-14T21:57:10Z,20.74,8.02
2024-10-14T21:59:10Z,22.65,7.55
2024-10-14T22:01:10Z,22.59,7.7
2024-10-14T22:03:10Z,21.07,7.66
2024-10-14T22:05:10Z,21.05,7.18
2024-10-14T22:07:10Z,21.64,7.86
2024-10-14T22:09:10Z,21.45,6.88
2024-10-14T22:11:10Z,21.25,9.07
2024-10-14T22:13:11Z,21.04,7.23
2024-10-14T22:15:10Z,19.6,7
2024-10-14T22:17:11Z,19.34,7.39
2024-10-14T22:19:11Z,20.57,6.91
2024-10-14T22:21:11Z,20.26,6.57
2024-10-14T22:23:11Z,21.33,6.45
2024-10-14T22:25:11Z,21.57,7.61
2024-10-14T22:27:11Z,20.98,6.93
2024-10-14T22:29:11Z,19.37,7.39
2024-10-14T22:31:10Z,19.7,6.86
2024-10-14T22:33:11Z,20.55,6.11
2024-10-14T22:35:10Z,20.42,7.12
2024-10-14T22:37:11Z,20,7
2024-10-14T22:39:11Z,19.3,7.03
2024-10-14T22:41:11Z,19.93,7.52
2024-10-14T22:43:10Z,20.6,7.23
2024-10-14T22:45:11Z,20.2,6.15
2024-10-14T22:47:11Z,20.93,7.83
2024-10-14T22:49:11Z,21.88,7.12
2024-10-14T22:51:11Z,21.39,8.85
2024-10-14T22:53:11Z,22.21,7.97
2024-10-14T22:55:11Z,21.69,8.78
2024-10-14T22:57:11Z,21.46,8.33
2024-10-14T22:59:11Z,20.47,9.2
2024-10-14T23:01:11Z,21.5,7.53
2024-10-14T23:03:11Z,21.64,7.93
2024-10-14T23:05:11Z,21.75,8.55
2024-10-14T23:07:11Z,21.84,9.35
2024-10-14T23:09:11Z,21.02,8.18
2024-10-14T23:11:11Z,20.62,8.19
2024-10-14T23:13:12Z,20.52,8.39
2024-10-14T23:15:11Z,19.62,8.54
2024-10-14T23:17:11Z,20,9.15
2024-10-14T23:19:11Z,20.63,8.62
2024-10-14T23:21:11Z,20.02,7.54
2024-10-14T23:23:11Z,20.54,8.18
2024-10-14T23:25:11Z,19.86,7.92
2024-10-14T23:27:11Z,20.05,7.86
2024-10-14T23:29:11Z,19.69,8.48
2024-10-14T23:31:11Z,20.29,8.95
2024-10-14T23:33:11Z,20.38,9.14
2024-10-14T23:35:11Z,21.51,10.07
2024-10-14T23:37:11Z,20.86,10.27
2024-10-14T23:39:11Z,22.14,10.39
2024-10-14T23:41:11Z,24.77,11.35
2024-10-14T23:43:11Z,25.43,13.88
2024-10-14T23:45:11Z,25.05,13.21
2024-10-14T23:47:11Z,24.57,11.13
2024-10-14T23:49:11Z,24.11,10.03
2024-10-14T23:51:11Z,25.46,11.97
2024-10-14T23:53:11Z,24.64,13.59
2024-10-14T23:55:11Z,25.44,12.74
2024-10-14T23:57:11Z,24.2,12.59
2024-10-14T23:59:11Z,23.84,11.36
2024-10-15T00:01:18Z,21.28,10.71
2024-10-15T00:03:12Z,22.22,10.87
2024-10-15T00:05:11Z,24.43,12.52
2024-10-15T00:07:11Z,26.74,14.66
2024-10-15T00:09:11Z,25.91,12.37
2024-10-15T00:11:11Z,24,12.09
2024-10-15T00:13:12Z,22.48,11.65
2024-10-15T00:15:12Z,22.77,9.64
2024-10-15T00:17:12Z,24.18,10.33
2024-10-15T00:19:12Z,23.44,10.86
2024-10-15T00:21:12Z,24.96,12.59
2024-10-15T00:23:12Z,24.93,12.73
2024-10-15T00:25:12Z,25.45,11.17
2024-10-15T00:27:12Z,25.19,11.55
2024-10-15T00:29:12Z,24.11,11.22
2024-10-15T00:31:12Z,21.84,10.74
2024-10-15T00:33:12Z,21.8,9.86
2024-10-15T00:35:12Z,21.93,9.74
2024-10-15T00:37:13Z,21.75,10.74
2024-10-15T00:39:12Z,22.45,10.11
2024-10-15T00:41:12Z,21.6,10.73
2024-10-15T00:43:12Z,21.57,10.3
2024-10-15T00:45:12Z,21.44,8.68
2024-10-15T00:47:12Z,21.02,10.05
2024-10-15T00:49:12Z,21,8.15
2024-10-15T00:51:12Z,19.97,9.14
2024-10-15T00:53:12Z,19.55,8.9
2024-10-15T00:55:11Z,20.27,8.79
2024-10-15T00:57:12Z,20.53,8.32
2024-10-15T00:59:12Z,20.63,8.18
2024-10-15T01:01:12Z,21.02,8.78
2024-10-15T01:03:12Z,21.3,8.61
2024-10-15T01:05:12Z,20.82,8.86
2024-10-15T01:07:12Z,21.07,8.77
2024-10-15T01:09:12Z,21.62,8.38
2024-10-15T01:11:12Z,24.3,12.43
2024-10-15T01:13:12Z,26.42,13.39
2024-10-15T01:15:12Z,24.96,13.12
2024-10-15T01:17:12Z,23.71,11.03
2024-10-15T01:19:12Z,22.08,10.5
2024-10-15T01:21:12Z,21.53,10.07
2024-10-15T01:23:12Z,21.69,9.12
2024-10-15T01:25:12Z,20.35,8.76
2024-10-15T01:27:12Z,19.64,7.88
2024-10-15T01:29:12Z,18.86,6.64
2024-10-15T01:31:12Z,19.64,7.4
2024-10-15T01:33:12Z,20.45,6.73
2024-10-15T01:35:12Z,18.4,6.98
2024-10-15T01:37:12Z,18.69,6.67
2024-10-15T01:39:12Z,19,7.09
2024-10-15T01:41:12Z,20.05,6.62
2024-10-15T01:43:12Z,19.89,7.14
2024-10-15T01:45:12Z,17.9,6.45
2024-10-15T01:47:12Z,19.45,6.68
2024-10-15T01:49:12Z,19.09,7.26
2024-10-15T01:51:12Z,20.29,7.47
2024-10-15T01:53:12Z,18.91,7.59
2024-10-15T01:55:12Z,18.83,7.16
2024-10-15T01:57:12Z,19.02,8.02
2024-10-15T01:59:12Z,19.05,8
2024-10-15T02:01:12Z,18.51,7
2024-10-15T02:03:12Z,19.49,6.93
2024-10-15T02:05:12Z,19.68,7.22
2024-10-15T02:07:12Z,18.67,6.53
2024-10-15T02:09:12Z,17.74,7.21
2024-10-15T02:11:12Z,18.98,5.91
2024-10-15T02:13:12Z,20.63,7.12
2024-10-15T02:15:12Z,18.98,6.2
2024-10-15T02:17:12Z,18.76,5.46
2024-10-15T02:19:12Z,19.64,6.02
2024-10-15T02:21:12Z,18.44,5.33
2024-10-15T02:23:12Z,18.22,5.89
2024-10-15T02:25:12Z,17.36,6.5
2024-10-15T02:27:12Z,17.49,6.32
2024-10-15T02:29:12Z,17.29,6.33
2024-10-15T02:31:12Z,17.19,5.28
2024-10-15T02:33:12Z,18.21,5.67
2024-10-15T02:35:12Z,18.3,6.39
2024-10-15T02:37:12Z,17.49,5.49
2024-10-15T02:39:12Z,16.71,4.91
2024-10-15T02:41:12Z,18.24,5.65
2024-10-15T02:43:12Z,18.09,4.91
2024-10-15T02:45:13Z,16.69,6.17
2024-10-15T02:47:12Z,17.56,5.49
2024-10-15T02:49:12Z,17.53,5.89
2024-10-15T02:51:12Z,17.09,5.58
2024-10-15T02:53:12Z,17.5,5.12
2024-10-15T02:55:12Z,16.85,5.91
2024-10-15T02:57:12Z,17.78,5.25
2024-10-15T02:59:12Z,17.63,4.91
2024-10-15T03:01:12Z,17.02,5.51
2024-10-15T03:03:13Z,17.27,5.4
2024-10-15T03:05:12Z,17.26,5.31
2024-10-15T03:07:12Z,17.52,5.53
2024-10-15T03:09:12Z,17.72,4.86
2024-10-15T03:11:12Z,18.02,4.83
2024-10-15T03:13:13Z,17.12,5.16
2024-10-15T03:15:13Z,16.7,5.35
2024-10-15T03:17:13Z,17.09,4.41
2024-10-15T03:19:13Z,17.62,4.93
2024-10-15T03:21:13Z,17.42,6.98
2024-10-15T03:23:13Z,17.59,5.96
2024-10-15T03:25:13Z,17.07,5.24
2024-10-15T03:27:13Z,18.68,5.12
2024-10-15T03:29:13Z,17.77,5.89
2024-10-15T03:31:13Z,17.95,5.64
2024-10-15T03:33:13Z,17.05,5.47
2024-10-15T03:35:13Z,17.44,6.35
2024-10-15T03:37:13Z,17.93,4.69
2024-10-15T03:39:13Z,17.56,5.72
2024-10-15T03:41:13Z,17.65,5.14
2024-10-15T03:43:13Z,17.16,5.35
2024-10-15T03:45:13Z,17.63,5.25
2024-10-15T03:47:13Z,18.91,5.79
2024-10-15T03:49:13Z,17.04,5.48
2024-10-15T03:51:13Z,17.24,6.05
2024-10-15T03:53:13Z,18,5.88
2024-10-15T03:55:13Z,16.88,5.24
2024-10-15T03:57:13Z,17.79,6.17
2024-10-15T03:59:13Z,17.27,5.19
2024-10-15T04:01:13Z,17.62,4.7
2024-10-15T04:03:13Z,17.23,5.75
2024-10-15T04:05:13Z,19.47,6.26
2024-10-15T04:07:13Z,19.04,5.92
2024-10-15T04:09:13Z,20.03,6.09
2024-10-15T04:11:13Z,22.15,5.06
2024-10-15T04:13:13Z,21.54,5.53
2024-10-15T04:15:13Z,17.6,5.85
2024-10-15T04:17:13Z,18.61,5.95
2024-10-15T04:19:13Z,18.61,5.54
2024-10-15T04:21:13Z,17.68,5.33
2024-10-15T04:23:13Z,19,5.67
2024-10-15T04:25:13Z,19.09,6.28
2024-10-15T04:27:13Z,17.76,5.33
2024-10-15T04:29:13Z,18.69,5.02
2024-10-15T04:31:13Z,17.81,5.02
2024-10-15T04:33:13Z,17.16,5.91
2024-10-15T04:35:14Z,17.02,5.79
2024-10-15T04:37:13Z,17.18,6.39
2024-10-15T04:39:14Z,17.47,5.45
2024-10-15T04:41:13Z,16.54,4.7
2024-10-15T04:43:13Z,17.45,5.63
2024-10-15T04:45:13Z,18.04,5.38
2024-10-15T04:47:13Z,18.28,4.55
2024-10-15T04:49:13Z,20.03,4.98
2024-10-15T04:51:13Z,20.86,5.41
2024-10-15T04:53:13Z,21.29,5.21
2024-10-15T04:55:13Z,21.88,6
2024-10-15T04:57:13Z,22.25,5.09
2024-10-15T04:59:13Z,23.09,5.62
2024-10-15T05:01:13Z,26,4.75
2024-10-15T05:03:13Z,20.42,5.8
2024-10-15T05:05:13Z,21.43,6.11
2024-10-15T05:07:13Z,23.47,4.7
2024-10-15T05:09:13Z,21.75,5.31
2024-10-15T05:11:13Z,21.18,5.17
2024-10-15T05:13:14Z,22.21,4.8
2024-10-15T05:15:14Z,21.56,5.73
2024-10-15T05:17:14Z,22,5.53
2024-10-15T05:19:14Z,21.69,4.81
2024-10-15T05:21:14Z,21.88,5.89
2024-10-15T05:23:14Z,21.09,4.95
2024-10-15T05:25:14Z,19.45,5.41
2024-10-15T05:27:14Z,18.63,5.09
2024-10-15T05:29:14Z,16.98,4.69
2024-10-15T05:31:14Z,16.8,5.53
2024-10-15T05:33:14Z,17.96,5.45
2024-10-15T05:35:14Z,16.81,4.79
2024-10-15T05:37:14Z,15.95,5.43
2024-10-15T05:39:14Z,16.66,5.98
2024-10-15T05:41:14Z,17.15,5.38
2024-10-15T05:43:14Z,17.4,5.05
2024-10-15T05:45:14Z,17.09,5.34
2024-10-15T05:47:14Z,18,5.47
2024-10-15T05:49:14Z,16.91,5.14
2024-10-15T05:51:14Z,17.26,6.22
2024-10-15T05:53:14Z,16.38,5.59
2024-10-15T05:55:14Z,16.42,5.34
2024-10-15T05:57:14Z,16.8,5.56
2024-10-15T05:59:14Z,17,5.12
2024-10-15T06:01:14Z,17.17,4.67
2024-10-15T06:03:14Z,17.79,5.88
2024-10-15T06:05:14Z,18.44,5.22
2024-10-15T06:07:14Z,17.64,4.69
2024-10-15T06:09:14Z,18.28,5.5
2024-10-15T06:11:14Z,18.98,5.24
2024-10-15T06:13:14Z,17.57,5.32
2024-10-15T06:15:14Z,17.29,6.67
2024-10-15T06:17:14Z,18.95,5.79
2024-10-15T06:19:14Z,17.73,5.21
2024-10-15T06:21:14Z,18.87,4.88
2024-10-15T06:23:14Z,18.32,5.56
2024-10-15T06:25:14Z,18.24,5.82
2024-10-15T06:27:14Z,18.6,6.32
2024-10-15T06:29:14Z,18.63,5.88
2024-10-15T06:31:14Z,18.29,5.84
2024-10-15T06:33:14Z,19.09,5.54
2024-10-15T06:35:14Z,20.12,7.28
2024-10-15T06:37:14Z,18.42,6.49
2024-10-15T06:39:15Z,19.1,6.34
2024-10-15T06:41:14Z,19.12,6.65
2024-10-15T06:43:14Z,17.81,6.25
2024-10-15T06:45:14Z,18.35,6.52
2024-10-15T06:47:14Z,19.18,6.64
2024-10-15T06:49:14Z,19.43,7.17
2024-10-15T06:51:14Z,18.39,6.18
2024-10-15T06:53:14Z,17.75,6.47
2024-10-15T06:55:15Z,18.27,5.81
2024-10-15T06:57:14Z,18.6,7.07
2024-10-15T06:59:15Z,18,6.16
2024-10-15T07:01:14Z,17.21,6.32
2024-10-15T07:03:14Z,18.89,6.53
2024-10-15T07:05:14Z,18.05,6.26
2024-10-15T07:07:14Z,17.85,6.14
2024-10-15T07:09:14Z,18.04,6.15
2024-10-15T07:11:14Z,18.81,6.12
2024-10-15T07:13:15Z,17.97,5.95
2024-10-15T07:15:15Z,17.24,6.91
2024-10-15T07:17:15Z,18.96,5.34
2024-10-15T07:19:15Z,19.14,6.27
2024-10-15T07:21:15Z,18.33,5.86
2024-10-15T07:23:15Z,18.25,5.86
2024-10-15T07:25:15Z,19.18,6.71
2024-10-15T07:27:15Z,18.14,5.79
2024-10-15T07:29:15Z,18.05,6.27
2024-10-15T07:31:15Z,18.75,6.28
2024-10-15T07:33:15Z,18.7,5.91
2024-10-15T07:35:15Z,19.05,5.96
2024-10-15T07:37:15Z,18.5,5.89
2024-10-15T07:39:15Z,19.04,6.84
2024-10-15T07:41:15Z,18.18,5.95
2024-10-15T07:43:15Z,18.41,5.8
2024-10-15T07:45:15Z,18.36,5.81
2024-10-15T07:47:15Z,18.07,6.1
2024-10-15T07:49:15Z,17.8,5.81
2024-10-15T07:51:15Z,17.34,5.16
2024-10-15T07:53:15Z,17.86,5.55
2024-10-15T07:55:15Z,17.03,5.63
2024-10-15T07:57:15Z,18.27,5.47
2024-10-15T07:59:15Z,18.32,5.53
2024-10-15T08:01:15Z,18.67,6.16
2024-10-15T08:03:15Z,19.03,6.14
2024-10-15T08:05:15Z,17.78,6.4
2024-10-15T08:07:15Z,19.2,5.84
2024-10-15T08:09:15Z,19.24,5.79
2024-10-15T08:11:15Z,18.32,5.87
2024-10-15T08:13:15Z,17.53,6.02
2024-10-15T08:15:15Z,17.66,6.43
2024-10-15T08:17:15Z,18.27,5.81
2024-10-15T08:19:15Z,17.73,5.33
2024-10-15T08:21:15Z,18.18,5.66
2024-10-15T08:23:15Z,17.44,5.98
2024-10-15T08:25:15Z,18.14,5.56
2024-10-15T08:27:15Z,18.15,5.59
2024-10-15T08:29:15Z,19.09,5.09
2024-10-15T08:31:15Z,18.6,5.64
2024-10-15T08:33:15Z,17.98,5.48
2024-10-15T08:35:15Z,17.36,6.26
2024-10-15T08:37:15Z,17.93,5.27
2024-10-15T08:39:15Z,16.82,4.8
2024-10-15T08:41:15Z,17.38,5.66
2024-10-15T08:43:16Z,18.98,5.79
2024-10-15T08:45:15Z,18.27,5.79
2024-10-15T08:47:15Z,18.02,4.49
2024-10-15T08:49:15Z,18.3,5.44
2024-10-15T08:51:15Z,17.41,5.89
2024-10-15T08:53:15Z,17.07,5.86
2024-10-15T08:55:15Z,18.18,5.86
2024-10-15T08:57:15Z,17.76,5.45
2024-10-15T08:59:15Z,17.19,5.91
2024-10-15T09:01:15Z,18.11,5.02
2024-10-15T09:03:15Z,17.96,5.58
2024-10-15T09:05:15Z,17.59,4.46
2024-10-15T09:07:15Z,17.6,4.55
2024-10-15T09:09:15Z,17.07,5.26
2024-10-15T09:11:15Z,17.2,5.73
2024-10-15T09:13:16Z,17.16,5.18
2024-10-15T09:15:16Z,17.37,5.46
2024-10-15T09:17:16Z,18.18,5.22
2024-10-15T09:19:16Z,18.32,5.91
2024-10-15T09:21:16Z,17.84,4.89
2024-10-15T09:25:16Z,18.04,5.28
2024-10-15T09:27:16Z,17.97,5.46
2024-10-15T09:29:16Z,18.12,5.32
2024-10-15T09:31:16Z,18.51,4.98
2024-10-15T09:33:16Z,17.65,5.7
2024-10-15T09:35:16Z,17.38,5.32
2024-10-15T09:37:16Z,17.72,5.3
